UID,Longitude,Latitude
457,-122.402146547999960,37.797463280000045
458,-122.402035436999990,37.797521614000061
460,-122.401802103999960,37.796574391000036
464,-122.400668770999970,37.796671614000047
474,-122.396935435999980,37.796635503000061
475,-122.396913213999990,37.796443836000037
478,-122.395379879999950,37.796596615000055
479,-122.395635434999970,37.796879947000036
484,-122.397602103999990,37.799074391000033
486,-122.398607657999950,37.798849392000079
493,-122.399802103999950,37.798782725000081
494,-122.399979880999980,37.798757726000076
507,-122.401002104999980,37.798513280000066
508,-122.401127102999960,37.792877169000064
509,-122.402246547999990,37.798568836000072
523,-122.401635436999980,37.795941058000039
524,-122.401590992999960,37.795902169000044
530,-122.398302103999980,37.796221615000036
536,-122.396624324999950,37.795599392000042
540,-122.396646546999990,37.794682726000076
545,-122.397957657999940,37.794449391000057
547,-122.397879881999980,37.795093836000035
550,-122.398890991999960,37.795018836000054
557,-122.401502103999970,37.794846614000051
558,-122.401513214999970,37.794693835000032
570,-122.403024324999990,37.794857725000043
571,-122.403146548000000,37.794716058000063
573,-122.403302103999980,37.794266058000062
576,-122.403246548999960,37.795254947000046
577,-122.403357658999990,37.795654947000060
588,-122.405457659999970,37.797002169000052
589,-122.405468771999950,37.796871614000054
595,-122.405168771999970,37.795716058000039
611,-122.404679881999980,37.793602169000053
614,-122.405557658999950,37.798068836000027
615,-122.405402104999950,37.797927170000037
628,-122.404613214999980,37.793618835000075
637,-122.402927104999950,37.792954948000045
647,-122.401060436999960,37.792171614000040
652,-122.399835435999990,37.793121614000029
653,-122.399735435999960,37.793077169000071
655,-122.400246547999980,37.793941058000030
656,-122.400302102999940,37.793996615000026
668,-122.405257658999970,37.787802168000042
674,-122.407138213999990,37.789491057000077
675,-122.407090993999990,37.789377168000044
689,-122.404190991999940,37.790682725000067
690,-122.403768770999990,37.788174391000041
691,-122.403713214999980,37.787793835000059
693,-122.404524325999940,37.786679946000049
694,-122.404679880999990,37.786699390000024
697,-122.403527103999980,37.787668836000080
698,-122.403365991999980,37.787649390000070
701,-122.406046546999960,37.785443835000081
702,-122.406302103999960,37.785529946000054
709,-122.399024325999960,37.794638281000061
712,-122.399846546999980,37.794388280000078
716,-122.393468768999980,37.794191058000024
717,-122.393257656999990,37.794107725000060
718,-122.392990990999980,37.794460503000039
33,-122.399857657999970,37.785657724000032
